Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_24_813.jpg;7.415785;0;0;3.215569;112.2969;144.1346;0.1125078;285.3769;0.4113835
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_24_862.jpg;9.32643;0;0;3.206832;112.335;144.0124;0.1197334;286.1718;0.5498532
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_24_928.jpg;11.49302;0;0;3.197735;112.3964;143.8323;0.07387207;287.689;0.8224543
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_014.jpg;15;0;0;3.169614;112.5103;143.5397;359.989;290.9401;1.328215
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_098.jpg;11.09579;0;0;3.147208;112.6048;143.3072;0.003250716;293.4164;1.267916
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_142.jpg;9.096729;0;0;3.140765;112.6551;143.1929;0.01185886;294.4224;1.141258
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_181.jpg;7.136667;0;0;3.12228;112.7083;143.0811;359.9743;295.2288;1.060424
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_223.jpg;5.318838;0;0;3.115875;112.7632;142.9703;359.9465;295.8686;1.004872
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_265.jpg;3.479379;0;0;3.108741;112.8188;142.86;359.9158;296.3428;0.9561707
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_315.jpg;1.559503;0;0;3.102026;112.9022;142.6953;359.8626;296.75;0.8725299
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_391.jpg;0;0;0;3.084704;113.0127;142.4764;359.7814;296.8985;0.7313944
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_431.jpg;0;0;0;3.077718;113.0679;142.3674;359.7392;296.9128;0.6541827
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_472.jpg;0;0;0;3.070783;113.123;142.2587;359.6973;296.9177;0.5750847
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_549.jpg;0;0;0;3.060335;113.2054;142.0962;359.6304;296.9208;0.4582253
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_589.jpg;0;0;0;3.053452;113.2603;141.9882;359.5843;296.9218;0.3814194
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_630.jpg;0;0;0;3.046565;113.315;141.8803;359.5441;296.9191;0.2982887
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_709.jpg;0;0;0;3.032425;113.4242;141.6653;359.4723;296.9164;0.1377808
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_788.jpg;0;0;0;3.018655;113.5331;141.4513;359.4023;296.9168;359.994
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_832.jpg;0;0;0;3.011773;113.6149;141.2913;359.3695;296.9262;359.9181
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_912.jpg;-3.765492;0;0;2.993178;113.7215;141.0772;359.363;296.5938;359.796
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_25_987.jpg;-7.160655;0;0;2.980376;113.7973;140.9153;359.3767;295.8546;359.6348
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_068.jpg;-3.546487;0;0;2.963528;113.896;140.6988;359.439;294.8688;359.4413
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_149.jpg;0;0;0;2.94947;113.995;140.4827;359.5508;294.4611;359.3577
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_190.jpg;0;0;0;2.942406;114.0446;140.375;359.6174;294.4228;359.3518
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_275.jpg;0;0;0;2.928488;114.1669;140.107;359.7341;294.3998;359.3356
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_350.jpg;0;0;0;2.915377;114.2398;139.9472;359.7885;294.4022;359.354
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_395.jpg;0;0;0;2.908745;114.3121;139.7881;359.8226;294.4025;359.3806
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_470.jpg;0;0;0;2.892638;114.3841;139.6299;359.8377;294.4024;359.4169
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_512.jpg;0;0;0;2.889429;114.4558;139.4724;359.841;294.4045;359.4673
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_553.jpg;0;0;0;2.879699;114.5033;139.3678;359.8354;294.405;359.5043
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_634.jpg;0;0;0;2.870105;114.598;139.1595;359.8088;294.4066;359.5876
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_711.jpg;0;0;0;2.854022;114.6686;139.0041;359.78;294.4078;359.6565
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_788.jpg;0;0;0;2.844463;114.7622;138.7979;359.7264;294.4077;359.748
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_865.jpg;0;0;0;2.831534;114.8554;138.5925;359.6743;294.4116;359.8501
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_905.jpg;0;0;0;2.825164;114.9018;138.4903;359.6441;294.4118;359.897
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_26_982.jpg;0;0;0.1013798;2.812442;114.9939;138.287;359.5673;294.4118;359.9843
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_089.jpg;0;0;0.3504363;2.759848;115.1048;138.0418;359.3296;294.409;0.07484835
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_135.jpg;0;0;0;2.682552;115.1692;137.8985;359.155;294.3915;0.07612872
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_181.jpg;0;0;0;2.665988;115.2121;137.8027;359.0674;294.38;0.06519122
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_260.jpg;0;0;0;2.652179;115.2985;137.6115;358.9432;294.3691;0.04209178
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_304.jpg;0;0;0;2.645941;115.3416;137.5157;358.9107;294.3608;0.01647479
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_350.jpg;0;0;0;2.638701;115.3849;137.4196;358.9106;294.3505;359.9829
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_430.jpg;0;0;0;2.625468;115.4723;137.2277;358.9688;294.3578;359.9657
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_474.jpg;0;0;0;2.618011;115.5377;137.0838;359.0457;294.3639;359.9691
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_519.jpg;0;0;0;2.608582;115.581;136.9881;359.0981;294.365;359.9693
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_564.jpg;0;0;0;2.602566;115.6243;136.8926;359.1505;294.3654;359.9695
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_605.jpg;0;0;0;2.596584;115.6674;136.7973;359.2021;294.3655;359.97
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_650.jpg;0;0;0;2.590632;115.7105;136.7023;359.2523;294.3656;359.9706
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_693.jpg;0;0;0;2.584709;115.7748;136.5602;359.3238;294.3656;359.9721
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_737.jpg;0;0;0;2.575877;115.8176;136.4658;359.3683;294.3657;359.9733
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_779.jpg;0;0;0;2.570022;115.8602;136.3717;359.4098;294.3657;359.9746
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_822.jpg;0;0;0;2.564192;115.9028;136.2778;359.4479;294.3657;359.9762
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_870.jpg;0;0;0;2.558385;115.9452;136.1842;359.4824;294.3657;359.9778
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_913.jpg;0;0;0;2.552601;116.0085;136.0443;359.5271;294.3657;359.9804
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_956.jpg;0;0;0;2.543962;116.0506;135.9514;359.552;294.3657;359.9823
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_27_998.jpg;0;0;0;2.538227;116.0926;135.8587;359.5731;294.3657;359.9842
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_041.jpg;0;0;0;2.53251;116.1344;135.7663;359.5902;294.3657;359.9861
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_087.jpg;0;0;0;2.526808;116.1762;135.6742;359.6035;294.3657;359.988
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_132.jpg;0;0;0;2.52112;116.2387;135.5364;359.6292;294.37;0.003388925
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_175.jpg;0;0;0;2.512336;116.2802;135.4448;359.6407;294.3705;0.01048892
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_219.jpg;0;0;0;2.506686;116.3216;135.3535;359.6483;294.3707;0.01687226
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_263.jpg;0;0;0;2.501051;116.3628;135.2624;359.6522;294.3708;0.02267501
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_312.jpg;0;0;0;2.49543;116.4038;135.1715;359.6574;294.3682;0.0218759
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_352.jpg;0;0;0;2.489717;116.4653;135.0357;359.6633;294.366;0.01922547
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_399.jpg;0;0;0;2.481158;116.5062;134.9454;359.6628;294.3657;0.01816663
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_444.jpg;0;0;0;2.475579;116.5469;134.8554;359.6592;294.3656;0.01707981
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_492.jpg;0;0;0;2.470011;116.6078;134.7207;359.6569;294.3619;0.005901136
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_537.jpg;0;0;0;2.461427;116.6483;134.6312;359.6537;294.3609;-0.0009330448
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_580.jpg;0;0;0;2.455877;116.6887;134.542;359.6477;294.3606;359.9931
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_624.jpg;0;0;0;2.450346;116.7291;134.4529;359.6438;294.363;359.9932
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_671.jpg;0;0;0;2.444712;116.7694;134.3641;359.6413;294.3648;-0.004741124
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_715.jpg;0;0;0;2.439027;116.8296;134.2312;359.6328;294.3655;-0.003421474
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_755.jpg;0;0;0;2.43078;116.8696;134.1429;359.6243;294.3657;-0.002714265
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_796.jpg;0;0;0;2.425297;116.9097;134.0548;359.6227;294.3694;0.00763573
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_837.jpg;0;0;0;2.419543;116.9495;133.9668;359.6185;294.3705;0.01431313
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_918.jpg;0;0;0;2.408619;117.0288;133.7915;359.6132;294.367;0.01497626
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_958.jpg;0;0;0;2.402882;117.0683;133.7041;359.6114;294.3659;0.0132746
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_28_998.jpg;0;0;0;2.397444;117.1078;133.6169;359.6075;294.3656;0.01199341
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_074.jpg;0;0;0;2.386624;117.1864;133.4432;359.5996;294.3625;0.002830162
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_120.jpg;0;0;0;2.381101;117.2255;133.3566;359.599;294.3606;-0.005628433
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_204.jpg;0;0;0;2.370169;117.3036;133.184;359.5921;294.3599;359.9814
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_257.jpg;0;0;0;2.36481;117.3623;133.0551;359.5967;294.3647;359.9875
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_320.jpg;0;0;0;2.356471;117.4205;132.9266;359.5958;294.3654;359.989
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_359.jpg;0;0;0;2.348483;117.4591;132.8412;359.5929;294.3655;359.99
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_405.jpg;0;0;0;2.343174;117.4978;132.7561;359.5933;294.3682;-0.002871906
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_449.jpg;0;0;0;2.337745;117.5364;132.671;359.5954;294.3701;0.005235876
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_489.jpg;0;0;0;2.332284;117.5748;132.5862;359.5956;294.3707;0.01178465
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_535.jpg;0;0;0;2.327009;117.6323;132.4593;359.5925;294.3709;0.02037776
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_578.jpg;0;0;0;2.31912;117.6703;132.3748;359.5982;294.3666;0.01455999
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_622.jpg;0;0;0;2.313572;117.7085;132.2906;359.6006;294.3656;0.01287767
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_661.jpg;0;0;0;2.308331;117.7465;132.2066;359.601;294.3653;0.01159885
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_705.jpg;0;0;0;2.303112;117.7844;132.1229;359.5995;294.3652;0.01035916
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_747.jpg;0;0;0;2.297906;117.8222;132.0392;359.601;294.3627;0.003426437
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_791.jpg;0;0;0;2.292589;117.8788;131.9141;359.6049;294.3606;359.992
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_835.jpg;0;0;0;2.284651;117.9164;131.831;359.605;294.3603;359.9859
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_881.jpg;0;0;0;2.279485;117.954;131.7482;359.6033;294.3602;359.9803
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_924.jpg;0;0;0;2.274332;117.9916;131.6654;359.609;294.3641;359.9853
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_29_965.jpg;0;0;0;2.268903;118.029;131.5828;359.6118;294.3651;359.9866
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_007.jpg;0;0;0;2.263765;118.0664;131.5005;359.6125;294.3654;359.9877
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_052.jpg;0;0;0;2.258649;118.1221;131.3773;359.61;294.3655;359.9892
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_094.jpg;0;0;0;2.250997;118.1593;131.2954;359.6142;294.3688;-0.0009810216
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_142.jpg;0;0;0;2.245643;118.1964;131.2137;359.6161;294.3697;0.005659518
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_224.jpg;0;0;0;2.235495;118.2701;131.0509;359.6142;294.3701;0.01677466
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_265.jpg;0;0;0;2.230443;118.3067;130.9697;359.6191;294.3665;0.01238345
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_343.jpg;0;0;0;2.22009;118.38;130.8079;359.6217;294.3654;0.0100164
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_422.jpg;0;0;0;2.210068;118.4528;130.647;359.6168;294.3653;0.008038051
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_462.jpg;0;0;0;2.205073;118.4891;130.5667;359.6205;294.3616;-0.002274362
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_503.jpg;0;0;0;2.199831;118.5253;130.4867;359.6212;294.3608;359.9914
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_584.jpg;0;0;0;2.189889;118.5976;130.3272;359.622;294.3629;359.9865
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_625.jpg;0;0;0;2.184829;118.6337;130.2477;359.6251;294.3645;359.9883
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_703.jpg;0;0;0;2.174801;118.7054;130.0893;359.6256;294.3651;359.9901
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_744.jpg;0;0;0;2.169886;118.7412;130.0104;359.6232;294.3651;359.991
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_785.jpg;0;0;0;2.164981;118.777;129.9317;359.6267;294.3682;-3.86074E-05
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_864.jpg;0;0;0;2.154952;118.8481;129.7747;359.6276;294.3693;0.01135551
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_945.jpg;0;0;0;2.145219;118.9187;129.6184;359.6299;294.3659;0.01179148
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_30_987.jpg;0;0;0;2.140116;118.954;129.5405;359.6317;294.3651;0.0104604
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_065.jpg;0;0;0;2.130444;119.0242;129.3854;359.6299;294.3649;0.008441282
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_108.jpg;1.712348;0;0;2.125628;119.0597;129.3083;359.6313;294.45;0.01615413
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_187.jpg;5.259952;0;0;2.114862;119.1334;129.1559;359.6386;295.0369;0.09241639
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_228.jpg;7.238573;0;0;2.109004;119.1719;129.081;359.6437;295.5536;0.1674216
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_308.jpg;10.81363;0;0;2.095111;119.2529;128.9338;359.6766;297.0302;0.3761224
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_347.jpg;12.66518;0;0;2.087505;119.2957;128.862;359.7007;297.9832;0.5175289
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_390.jpg;14.4692;0;0;2.078777;119.3403;128.7916;359.732;299.0788;0.6833204
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_430.jpg;15;0;0;2.069209;119.3864;128.7224;359.7711;300.2507;0.8634105
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_496.jpg;15;0;0;2.060639;119.4816;128.5858;359.9372;302.5568;1.155008
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_546.jpg;12.02856;0;0;2.045894;119.5297;128.5184;0.02260171;303.5824;1.208114
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_593.jpg;9.747532;0;0;2.039517;119.6;128.4198;359.9857;304.8685;1.097668
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_632.jpg;7.72244;0;0;2.036213;119.6486;128.3554;359.9616;305.5521;1.022571
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_678.jpg;5.921772;0;0;2.031886;119.6976;128.2916;359.9359;306.0972;0.953685
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_55_31_723.jpg;3.918785;0;0;2.027904;119.7466;128.2279;359.9074;306.4913;0.8775326
